base_salary,cap_hit,cap_perc,dead_cap_amt,name,option_bonus,other_bonus,position,restruct_bonus,roster_bonus,roster_status,signing_bonus,team,workout_bonus,year
-,"$17,899 ",0.01,-,Bobby Hart,-,-,RT,-,-,dead_cap,"$17,899",new-york-giants,-,2018
"$15,200","$15,200 ",0.01,-,Brock Miller,-,-,P,-,-,dead_cap,-,new-york-giants,-,2018
"$7,600","$10,933 ",0.01,-,Calvin Munson,-,-,ILB,-,-,dead_cap,"$3,333",new-york-giants,-,2018
"$7,600","$8,433 ",0.00,-,Josh Banks,-,-,DT,-,-,dead_cap,$833,new-york-giants,-,2018
"$7,600","$7,600 ",0.00,-,Corey Coleman,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2018
"$7,600","$7,600 ",0.00,-,Amba Etta-Tawo,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2018
"$7,600","$7,600 ",0.00,-,Marshall Koehn,-,-,K,-,-,dead_cap,-,new-york-giants,-,2018
-,"$6,667 ",0.00,-,Jessamen Dunker,-,-,T,-,-,dead_cap,"$6,667",new-york-giants,-,2018
-,"$6,667 ",0.00,-,Travis Rudolph,-,-,WR,-,-,dead_cap,"$6,667",new-york-giants,-,2018
-,"$6,168 ",0.00,-,Roger Lewis,-,-,WR,-,-,dead_cap,"$6,168",new-york-giants,-,2018
-,"$5,000 ",0.00,-,Romeo Okwara,-,-,DE,-,-,dead_cap,"$5,000",new-york-giants,-,2018
-,"$3,334 ",0.00,-,Evan Schwan,-,-,DE,-,-,dead_cap,"$3,334",new-york-giants,-,2018
"$11,500,000","$23,200,000 ",11.83,"$5,000,000",Eli Manning,-,-,QB,-,"$5,000,000",active,"$6,200,000",new-york-giants,"$500,000",2019
"$5,400,000","$12,000,000 ",6.12,-,Nate Solder,-,-,LT,"$2,500,000",-,active,"$4,000,000",new-york-giants,"$100,000",2019
"$4,000,000","$11,750,000 ",5.99,"$6,000,000",Alec Ogletree,-,-,ILB,"$1,750,000","$6,000,000",active,-,new-york-giants,-,2019
"$1,897,943","$7,089,716 ",3.62,-,Saquon Barkley,-,-,RB,-,-,active,"$5,191,773",new-york-giants,-,2019
"$1,510,294","$6,270,587 ",3.20,"$2,823,529",Golden Tate,-,-,WR,-,"$2,823,529",active,"$1,911,764",new-york-giants,"$25,000",2019
"$3,250,000","$5,941,666 ",3.03,"$1,000,000",Kareem Martin,-,"$425,000",OLB,-,"$1,000,000",active,"$1,166,666",new-york-giants,"$100,000",2019
"$2,500,000","$5,000,000 ",2.55,-,Kevin Zeitler,-,-,G,-,-,active,"$2,500,000",new-york-giants,-,2019
"$975,000","$4,750,000 ",2.42,"$2,750,000",Markus Golden,-,"$1,000,000",OLB,-,"$2,750,000",active,-,new-york-giants,"$25,000",2019
"$495,000","$4,666,192 ",2.38,-,Daniel Jones,-,-,QB,-,-,active,"$4,171,192",new-york-giants,-,2019
"$1,725,000","$3,625,000 ",1.85,"$1,750,000",Antoine Bethea,-,-,FS,-,"$1,750,000",active,"$125,000",new-york-giants,"$25,000",2019
"$3,517,647","$3,517,647 ",1.79,-,Leonard Williams,-,-,DE,-,-,active,-,new-york-giants,-,2019
"$760,624","$3,391,455 ",1.73,-,Sterling Shepard,-,-,WR,-,-,active,"$2,630,831",new-york-giants,-,2019
"$975,000","$2,900,000 ",1.48,"$1,900,000",Spencer Pulley,-,-,C,-,"$1,900,000",active,-,new-york-giants,"$25,000",2019
"$1,125,000","$2,500,000 ",1.27,"$875,000",Mike Remmers,-,-,RT,-,"$875,000",active,"$500,000",new-york-giants,-,2019
"$495,000","$2,408,734 ",1.23,-,Dexter Lawrence,-,-,DE,-,-,active,"$1,913,734",new-york-giants,-,2019
"$1,900,000","$2,000,000 ",1.02,"$50,000",Michael Thomas,-,-,FS,-,"$50,000",active,-,new-york-giants,"$50,000",2019
"$495,000","$1,913,766 ",0.98,-,Deandre Baker,-,-,CB,-,-,active,"$1,418,766",new-york-giants,-,2019
"$818,670","$1,693,350 ",0.86,-,Will Hernandez,-,-,G,-,-,active,"$874,680",new-york-giants,-,2019
"$925,000","$1,490,000 ",0.76,"$150,000",Cody Latimer,-,-,WR,-,"$150,000",active,"$400,000",new-york-giants,"$15,000",2019
"$880,646","$1,246,937 ",0.64,-,Dalvin Tomlinson,-,-,DT,-,-,active,"$366,291",new-york-giants,-,2019
"$825,000","$1,000,000 ",0.51,"$150,000",Antonio Hamilton,-,-,CB,-,"$150,000",active,-,new-york-giants,"$25,000",2019
"$665,613","$928,064 ",0.47,-,Lorenzo Carter,-,-,OLB,-,-,active,"$262,451",new-york-giants,-,2019
"$665,559","$927,681 ",0.47,-,Sam Beal,-,-,CB,-,-,active,"$262,122",new-york-giants,-,2019
"$664,345","$921,724 ",0.47,-,B.J. Hill,-,-,DE,-,-,active,"$257,379",new-york-giants,-,2019
"$720,000","$865,002 ",0.44,-,Riley Dixon,-,-,P,-,-,active,"$145,002",new-york-giants,-,2019
"$805,000","$805,000 ",0.41,-,David Mayo,-,-,ILB,-,-,active,-,new-york-giants,-,2019
"$645,000","$749,912 ",0.38,-,Wayne Gallman,-,-,RB,-,-,active,"$104,912",new-york-giants,-,2019
"$720,000","$720,000 ",0.37,-,Cody Core,-,-,WR,-,-,active,-,new-york-giants,-,2019
"$495,000","$704,195 ",0.36,-,Oshane Ximines,-,-,OLB,-,-,active,"$209,195",new-york-giants,-,2019
"$495,000","$687,715 ",0.35,-,Julian Love,-,-,CB,-,-,active,"$192,715",new-york-giants,-,2019
"$570,000","$650,368 ",0.33,-,R.J. McIntosh,-,-,DE,-,-,active,"$80,368",new-york-giants,-,2019
"$645,000","$645,000 ",0.33,-,Jon Halapio,-,-,C,-,-,active,-,new-york-giants,-,2019
"$645,000","$645,000 ",0.33,-,Elijhaa Penny,-,-,FB,-,-,active,-,new-york-giants,-,2019
"$645,000","$645,000 ",0.33,-,Aldrick Rosas,-,-,K,-,-,active,-,new-york-giants,-,2019
"$570,000","$570,000 ",0.29,-,Grant Haley,-,-,CB,-,-,active,-,new-york-giants,-,2019
"$570,000","$570,000 ",0.29,-,Chad Slade,-,-,RT,-,-,active,-,new-york-giants,-,2019
"$570,000","$570,000 ",0.29,-,Eric Smith,-,-,G,-,-,active,-,new-york-giants,-,2019
"$495,000","$553,497 ",0.28,-,Darius Slayton,-,-,WR,-,-,active,"$58,497",new-york-giants,-,2019
"$547,059","$547,058 ",0.28,-,Alex Tanney,-,-,QB,-,-,active,-,new-york-giants,-,2019
"$495,000","$541,302 ",0.28,-,Corey Ballentine,-,-,CB,-,-,active,"$46,302",new-york-giants,-,2019
"$495,000","$496,666 ",0.25,-,Nick Gates,-,-,G,-,-,active,"$1,666",new-york-giants,-,2019
"$568,235","$455,294 ",0.23,-,Javorius Allen,-,-,RB,-,-,active,-,new-york-giants,-,2019
"$436,770","$436,770 ",0.22,-,Kaden Smith,-,-,TE,-,-,active,-,new-york-giants,-,2019
"$473,529","$379,412 ",0.19,-,Deone Bucannon,-,-,ILB,-,-,active,-,new-york-giants,-,2019
"$378,529","$378,529 ",0.19,-,Josiah Tauaefa,-,-,LB,-,-,active,-,new-york-giants,-,2019
"$335,294","$335,294 ",0.17,-,Devante Downs,-,-,ILB,-,-,active,-,new-york-giants,-,2019
"$331,471","$331,470 ",0.17,-,Scott Simonson,-,-,TE,-,-,active,-,new-york-giants,-,2019
"$189,706","$189,705 ",0.10,-,Colin Holba,-,-,LS,-,-,active,-,new-york-giants,-,2019
"$167,647","$167,647 ",0.09,-,Da'Mari Scott,-,-,WR,-,-,active,-,new-york-giants,-,2019
"$134,118","$134,117 ",0.07,-,Sean Chandler,-,-,S,-,-,active,-,new-york-giants,-,2019
"$67,059","$67,058 ",0.03,-,Rashaan Gaulden,-,-,S,-,-,active,-,new-york-giants,-,2019
"$58,235","$58,235 ",0.03,-,David Sills,-,-,WR,-,-,active,-,new-york-giants,-,2019
"$29,118","$29,118 ",0.01,-,Chris Slayton,-,-,DT,-,-,active,-,new-york-giants,-,2019
"$2,598,235","$4,811,617 ",2.45,-,Rhett Ellison,-,-,TE,"$938,382",-,injured_reserve,"$1,250,000",new-york-giants,"$25,000",2019
"$1,439,391","$2,923,173 ",1.49,-,Evan Engram,-,-,TE,-,-,injured_reserve,"$1,483,782",new-york-giants,-,2019
"$1,405,181","$1,405,181 ",0.72,-,Jabrill Peppers,-,-,S,-,-,injured_reserve,-,new-york-giants,-,2019
"$975,000","$1,093,750 ",0.56,"$93,750",Russell Shepard,-,-,WR,-,"$93,750",injured_reserve,-,new-york-giants,"$25,000",2019
"$1,030,000","$735,000 ",0.37,-,Zak DeOssie,-,-,LS,-,-,injured_reserve,"$90,000",new-york-giants,-,2019
"$720,000","$720,000 ",0.37,-,Corey Coleman,-,-,WR,-,-,injured_reserve,-,new-york-giants,-,2019
"$405,531","$489,253 ",0.25,-,Ryan Connelly,-,-,LB,-,-,injured_reserve,"$83,723",new-york-giants,-,2019
"$378,000","$401,092 ",0.20,-,George Asafo-adjei,-,-,T,-,-,injured_reserve,"$23,092",new-york-giants,-,2019
"$378,000","$381,333 ",0.19,-,Mark McLaurin,-,-,S,-,-,injured_reserve,"$3,333",new-york-giants,-,2019
"$378,000","$379,666 ",0.19,-,Nate Harvey,-,-,DE,-,-,injured_reserve,"$1,666",new-york-giants,-,2019
"$378,000","$378,000 ",0.19,-,Amba Etta-Tawo,-,-,WR,-,-,injured_reserve,-,new-york-giants,-,2019
"$351,000","$351,000 ",0.18,-,Chris Peace,-,-,DE,-,-,injured_reserve,-,new-york-giants,-,2019
"$289,059","$289,059 ",0.15,-,Isaiah Searight,-,-,TE,-,-,injured_reserve,-,new-york-giants,-,2019
"$56,000","$56,000 ",0.03,-,Garrett Dickerson,-,-,TE,-,-,practice_squad,-,new-york-giants,-,2019
-,"$16,000,000 ",8.16,-,"Odell Beckham, Jr.",-,-,WR,-,-,dead_cap,"$16,000,000",new-york-giants,-,2019
"$8,955,882","$13,555,882 ",6.91,"$1,000,000",Janoris Jenkins,-,-,CB,"$1,500,000","$1,000,000",dead_cap,"$2,000,000",new-york-giants,"$100,000",2019
-,"$8,000,000 ",4.08,-,Olivier Vernon,-,-,OLB,-,-,dead_cap,"$8,000,000",new-york-giants,-,2019
-,"$3,200,000 ",1.63,-,Damon Harrison,-,-,DT,-,-,dead_cap,"$3,200,000",new-york-giants,-,2019
-,"$3,000,000 ",1.53,-,Patrick Omameh,-,-,G,-,-,dead_cap,"$3,000,000",new-york-giants,-,2019
-,"$2,304,968 ",1.18,-,Eli Apple,-,-,CB,-,-,dead_cap,"$2,304,968",new-york-giants,-,2019
"$775,000","$1,112,500 ",0.57,"$250,000",Alex Tanney,-,-,QB,-,"$250,000",dead_cap,"$37,500",new-york-giants,"$50,000",2019
"$929,118","$1,019,117 ",0.52,-,Bennie Fowler,-,-,WR,-,-,dead_cap,"$65,000",new-york-giants,"$25,000",2019
"$825,000","$934,375 ",0.48,"$84,375",Olsen Pierre,-,-,DE,-,"$84,375",dead_cap,-,new-york-giants,"$25,000",2019
"$720,000","$720,000 ",0.37,-,Eric Tomlinson,-,-,TE,-,-,dead_cap,-,new-york-giants,-,2019
-,"$383,210 ",0.20,-,Davis Webb,-,-,QB,-,-,dead_cap,"$383,210",new-york-giants,-,2019
-,"$365,000 ",0.19,-,Connor Barwin,-,-,OLB,-,-,dead_cap,"$365,000",new-york-giants,-,2019
"$277,059","$338,824 ",0.17,-,Nathan Stupar,-,-,OLB,-,-,dead_cap,"$90,000",new-york-giants,-,2019
"$333,765","$337,097 ",0.17,-,Sean Chandler,-,-,S,-,-,dead_cap,"$3,333",new-york-giants,-,2019
"$268,232","$269,898 ",0.14,-,Tae Davis,-,-,LB,-,-,dead_cap,"$1,666",new-york-giants,-,2019
"$234,706","$234,705 ",0.12,-,Garrett Dickerson,-,-,TE,-,-,dead_cap,-,new-york-giants,-,2019
-,"$209,284 ",0.11,-,Darian Thompson,-,-,FS,-,-,dead_cap,"$209,284",new-york-giants,-,2019
"$206,706","$206,705 ",0.11,-,Tuzar Skipper,-,-,DE,-,-,dead_cap,-,new-york-giants,-,2019
"$204,353","$204,353 ",0.10,-,Jonathan Hilliman,-,-,RB,-,-,dead_cap,-,new-york-giants,-,2019
-,"$176,924 ",0.09,-,Kyle Lauletta,-,-,QB,-,-,dead_cap,"$176,925",new-york-giants,-,2019
"$155,645","$155,645 ",0.08,-,Keion Adams,-,-,OLB,-,-,dead_cap,-,new-york-giants,-,2019
"$84,706","$147,843 ",0.08,-,Paul Perkins,-,-,RB,-,-,dead_cap,"$63,137",new-york-giants,-,2019
"$128,000","$146,893 ",0.07,-,Chris Slayton,-,-,DT,-,-,dead_cap,"$18,893",new-york-giants,-,2019
-,"$145,554 ",0.07,-,B.J. Goodson,-,-,ILB,-,-,dead_cap,"$145,554",new-york-giants,-,2019
"$142,059","$142,058 ",0.07,-,TJ Jones,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2019
"$47,353","$137,352 ",0.07,-,Scott Simonson,-,-,TE,-,-,dead_cap,"$90,000",new-york-giants,-,2019
"$127,000","$132,000 ",0.07,-,Josiah Tauaefa,-,-,LB,-,-,dead_cap,"$5,000",new-york-giants,-,2019
"$125,118","$128,450 ",0.07,-,Evan Brown,-,-,C,-,-,dead_cap,"$3,333",new-york-giants,-,2019
-,"$127,384 ",0.06,-,Avery Moss,-,-,DE,-,-,dead_cap,"$127,384",new-york-giants,-,2019
"$120,000","$121,666 ",0.06,-,Reggie White Jr,-,-,WR,-,-,dead_cap,"$1,666",new-york-giants,-,2019
"$120,000","$120,000 ",0.06,-,David Sills,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2019
"$114,000","$114,000 ",0.06,-,Rod Smith,-,-,RB,-,-,dead_cap,-,new-york-giants,-,2019
"$80,000","$80,000 ",0.04,-,Freedom Akinmoladun,-,-,DE,-,-,dead_cap,-,new-york-giants,-,2019
"$80,000","$80,000 ",0.04,-,Corn Elder,-,-,CB,-,-,dead_cap,-,new-york-giants,-,2019
"$64,000","$66,500 ",0.03,-,Jake Carlock,-,-,CB,-,-,dead_cap,"$2,500",new-york-giants,-,2019
"$64,000","$64,000 ",0.03,-,Da'Mari Scott,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2019
-,"$60,000 ",0.03,"$60,000",Tony Lippett,-,-,CB,-,"$60,000",dead_cap,-,new-york-giants,-,2019
"$56,000","$56,000 ",0.03,-,Alex Bachman,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2019
"$48,000","$48,000 ",0.02,-,Derrick Baity,-,-,CB,-,-,dead_cap,-,new-york-giants,-,2019
"$37,941","$44,609 ",0.02,-,Chad Wheeler,-,-,T,-,-,dead_cap,"$6,668",new-york-giants,-,2019
-,"$35,716 ",0.02,-,Jerell Adams,-,-,TE,-,-,dead_cap,"$35,716",new-york-giants,-,2019
"$32,000","$32,000 ",0.02,-,Tanner Volson,-,-,C,-,-,dead_cap,-,new-york-giants,-,2019
"$30,000","$31,666 ",0.02,-,James O'Hagan,-,-,C,-,-,dead_cap,"$1,666",new-york-giants,-,2019
"$30,000","$30,000 ",0.02,-,Austin Walter,-,-,RB,-,-,dead_cap,-,new-york-giants,-,2019
"$22,235","$27,235 ",0.01,-,Alex Wesley,-,-,WR,-,-,dead_cap,"$5,000",new-york-giants,-,2019
"$26,353","$26,353 ",0.01,-,Jonathan Anderson,-,-,ILB,-,-,dead_cap,-,new-york-giants,-,2019
"$24,000","$24,000 ",0.01,-,Devante Downs,-,-,ILB,-,-,dead_cap,-,new-york-giants,-,2019
"$24,000","$24,000 ",0.01,-,Brittan Golden,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2019
"$24,000","$24,000 ",0.01,-,Sean Smith,-,-,P,-,-,dead_cap,-,new-york-giants,-,2019
"$22,235","$22,235 ",0.01,-,Victor Salako,-,-,T,-,-,dead_cap,-,new-york-giants,-,2019
"$16,000","$19,333 ",0.01,-,C.J. Conrad,-,-,TE,-,-,dead_cap,"$3,333",new-york-giants,-,2019
"$16,000","$16,000 ",0.01,-,Rashaan Gaulden,-,-,S,-,-,dead_cap,-,new-york-giants,-,2019
"$16,000","$16,000 ",0.01,-,Colin Holba,-,-,LS,-,-,dead_cap,-,new-york-giants,-,2019
"$16,000","$16,000 ",0.01,-,Kevin Wilkins,-,-,DT,-,-,dead_cap,-,new-york-giants,-,2019
"$16,000","$16,000 ",0.01,-,Nate Wozniak,-,-,G,-,-,dead_cap,-,new-york-giants,-,2019
-,"$15,000 ",0.01,-,John Jenkins,-,-,DE,-,-,dead_cap,-,new-york-giants,"$15,000",2019
-,"$13,333 ",0.01,-,Jeremiah Harris,-,-,LB,-,-,dead_cap,"$13,333",new-york-giants,-,2019
"$8,000","$8,000 ",0.00,-,George Aston,-,-,FB,-,-,dead_cap,-,new-york-giants,-,2019
-,"$3,334 ",0.00,-,Calvin Munson,-,-,ILB,-,-,dead_cap,"$3,334",new-york-giants,-,2019
-,"$3,333 ",0.00,-,Paul Adams,-,-,T,-,-,dead_cap,"$3,333",new-york-giants,-,2019
-,"$2,750 ",0.00,-,Ronald Zamort,-,-,CB,-,-,dead_cap,"$2,750",new-york-giants,-,2019
-,"$1,666 ",0.00,-,Eric Dungey,-,-,QB,-,-,dead_cap,"$1,666",new-york-giants,-,2019
-,$834 ,0.00,-,Josh Banks,-,-,DT,-,-,dead_cap,$834,new-york-giants,-,2019
-,$500 ,0.00,-,Alex Jenkins,-,-,DE,-,-,dead_cap,$500,new-york-giants,-,2019
-,$166 ,0.00,-,Tenny Adewusi,-,-,S,-,-,dead_cap,$166,new-york-giants,-,2019
-,$166 ,0.00,-,Ryan Anderson,-,-,P,-,-,dead_cap,$166,new-york-giants,-,2019
"$9,900,000","$19,500,000 ",9.72,"$3,000,000",Nate Solder,-,-,LT,"$2,500,000","$3,000,000",active,"$4,000,000",new-york-giants,"$100,000",2020
"$10,000,000","$12,500,000 ",6.23,-,Kevin Zeitler,-,-,G,-,-,active,"$2,500,000",new-york-giants,-,2020
"$10,000,000","$11,750,000 ",5.86,-,Alec Ogletree,-,-,ILB,"$1,750,000",-,active,-,new-york-giants,-,2020
"$7,975,000","$10,500,000 ",5.24,-,Golden Tate,-,-,WR,-,-,active,"$2,500,000",new-york-giants,"$25,000",2020
"$3,315,886","$8,507,659 ",4.24,-,Saquon Barkley,-,-,RB,-,-,active,"$5,191,773",new-york-giants,-,2020
"$6,475,000","$8,500,000 ",4.24,-,Sterling Shepard,-,-,WR,-,-,active,"$2,000,000",new-york-giants,"$25,000",2020
"$4,975,000","$7,188,384 ",3.58,-,Rhett Ellison,-,-,TE,"$938,384",-,active,"$1,250,000",new-york-giants,"$25,000",2020
"$4,200,000","$5,966,668 ",2.98,"$500,000",Kareem Martin,-,-,OLB,-,"$500,000",active,"$1,166,668",new-york-giants,"$100,000",2020
"$1,661,548","$5,832,740 ",2.91,-,Daniel Jones,-,-,QB,-,-,active,"$4,171,192",new-york-giants,-,2020
"$1,926,587","$3,410,371 ",1.70,-,Evan Engram,-,-,TE,-,-,active,"$1,483,784",new-york-giants,-,2020
"$1,097,184","$3,010,918 ",1.50,-,Dexter Lawrence,-,-,DE,-,-,active,"$1,913,734",new-york-giants,-,2020
"$2,475,000","$2,875,000 ",1.43,"$250,000",Antoine Bethea,-,-,FS,-,"$250,000",active,"$125,000",new-york-giants,"$25,000",2020
"$2,325,000","$2,750,000 ",1.37,"$400,000",Spencer Pulley,-,-,C,-,"$400,000",active,-,new-york-giants,"$25,000",2020
"$850,000","$2,725,000 ",1.36,"$1,700,000",Riley Dixon,-,-,P,-,"$1,700,000",active,"$125,000",new-york-giants,"$50,000",2020
"$973,442","$2,392,208 ",1.19,-,Deandre Baker,-,-,CB,-,-,active,"$1,418,766",new-york-giants,-,2020
"$1,157,340","$2,032,020 ",1.01,-,Will Hernandez,-,-,G,-,-,active,"$874,680",new-york-giants,-,2020
"$1,875,271","$1,875,271 ",0.94,-,Jabrill Peppers,-,-,S,-,-,active,-,new-york-giants,-,2020
"$1,088,468","$1,454,759 ",0.73,-,Dalvin Tomlinson,-,-,DT,-,-,active,"$366,291",new-york-giants,-,2020
"$851,226","$1,113,677 ",0.56,-,Lorenzo Carter,-,-,OLB,-,-,active,"$262,451",new-york-giants,-,2020
"$851,118","$1,113,240 ",0.56,-,Sam Beal,-,-,CB,-,-,active,"$262,122",new-york-giants,-,2020
"$848,690","$1,106,069 ",0.55,-,B.J. Hill,-,-,DE,-,-,active,"$257,379",new-york-giants,-,2020
"$735,000","$839,912 ",0.42,-,Wayne Gallman,-,-,RB,-,-,active,"$104,912",new-york-giants,-,2020
"$618,000","$827,195 ",0.41,-,Oshane Ximines,-,-,OLB,-,-,active,"$209,195",new-york-giants,-,2020
"$585,000","$777,715 ",0.39,-,Julian Love,-,-,CB,-,-,active,"$192,715",new-york-giants,-,2020
"$660,000","$740,368 ",0.37,-,R.J. McIntosh,-,-,DE,-,-,active,"$80,368",new-york-giants,-,2020
"$585,000","$668,723 ",0.33,-,Ryan Connelly,-,-,LB,-,-,active,"$83,723",new-york-giants,-,2020
"$660,000","$661,668 ",0.33,-,Nick Gates,-,-,G,-,-,active,"$1,668",new-york-giants,-,2020
"$660,000","$660,000 ",0.33,-,Rashaan Gaulden,-,-,S,-,-,active,-,new-york-giants,-,2020
"$585,000","$643,497 ",0.32,-,Darius Slayton,-,-,WR,-,-,active,"$58,497",new-york-giants,-,2020
"$585,000","$631,302 ",0.31,-,Corey Ballentine,-,-,CB,-,-,active,"$46,302",new-york-giants,-,2020
"$585,000","$585,000 ",0.29,-,Chris Peace,-,-,DE,-,-,active,-,new-york-giants,-,2020
"$585,000","$585,000 ",0.29,-,David Sills,-,-,WR,-,-,active,-,new-york-giants,-,2020
"$585,000","$585,000 ",0.29,-,Chris Slayton,-,-,DT,-,-,active,-,new-york-giants,-,2020
"$585,000","$585,000 ",0.29,-,Kaden Smith,-,-,TE,-,-,active,-,new-york-giants,-,2020
"$585,000","$585,000 ",0.29,-,Josiah Tauaefa,-,-,LB,-,-,active,-,new-york-giants,-,2020
"$510,000","$533,092 ",0.27,-,George Asafo-adjei,-,-,T,-,-,active,"$23,092",new-york-giants,-,2020
"$510,000","$513,333 ",0.26,-,Mark McLaurin,-,-,S,-,-,active,"$3,333",new-york-giants,-,2020
"$510,000","$511,666 ",0.26,-,Nate Harvey,-,-,DE,-,-,active,"$1,666",new-york-giants,-,2020
-,- ,0.00,-,George Aston,-,-,FB,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Alex Bachman,-,-,WR,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Derrick Baity,-,-,CB,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,C.J. Conrad,-,-,TE,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Jonathan Hilliman,-,-,RB,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Drew Scott,-,-,LS,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Sean Smith,-,-,P,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Tanner Volson,-,-,C,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Reggie White Jr,-,-,WR,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Kevin Wilkins,-,-,DT,-,-,active,-,new-york-giants,-,2020
-,- ,0.00,-,Nate Wozniak,-,-,G,-,-,active,-,new-york-giants,-,2020
-,"$3,500,000 ",1.75,-,Janoris Jenkins,-,-,CB,"$1,500,000",-,dead_cap,"$2,000,000",new-york-giants,-,2020
-,"$353,849 ",0.18,-,Kyle Lauletta,-,-,QB,-,-,dead_cap,"$353,849",new-york-giants,-,2020
-,"$56,679 ",0.03,-,Chris Slayton,-,-,DT,-,-,dead_cap,"$56,679",new-york-giants,-,2020
-,"$37,500 ",0.02,-,Alex Tanney,-,-,QB,-,-,dead_cap,"$37,500",new-york-giants,-,2020
-,"$10,000 ",0.00,-,Josiah Tauaefa,-,-,LB,-,-,dead_cap,"$10,000",new-york-giants,-,2020
-,"$10,000 ",0.00,-,Alex Wesley,-,-,WR,-,-,dead_cap,"$10,000",new-york-giants,-,2020
-,"$6,667 ",0.00,-,Paul Adams,-,-,T,-,-,dead_cap,"$6,667",new-york-giants,-,2020
-,"$6,667 ",0.00,-,C.J. Conrad,-,-,TE,-,-,dead_cap,"$6,667",new-york-giants,-,2020
-,"$6,667 ",0.00,-,Jeremiah Harris,-,-,LB,-,-,dead_cap,"$6,667",new-york-giants,-,2020
-,"$5,000 ",0.00,-,Jake Carlock,-,-,CB,-,-,dead_cap,"$5,000",new-york-giants,-,2020
-,"$3,334 ",0.00,-,Evan Brown,-,-,C,-,-,dead_cap,"$3,334",new-york-giants,-,2020
-,"$3,334 ",0.00,-,Sean Chandler,-,-,S,-,-,dead_cap,"$3,334",new-york-giants,-,2020
-,"$3,334 ",0.00,-,Eric Dungey,-,-,QB,-,-,dead_cap,"$3,334",new-york-giants,-,2020
-,"$3,334 ",0.00,-,James O'Hagan,-,-,C,-,-,dead_cap,"$3,334",new-york-giants,-,2020
-,"$3,334 ",0.00,-,Reggie White Jr,-,-,WR,-,-,dead_cap,"$3,334",new-york-giants,-,2020
-,"$2,750 ",0.00,-,Ronald Zamort,-,-,CB,-,-,dead_cap,"$2,750",new-york-giants,-,2020
-,"$1,666 ",0.00,-,Tae Davis,-,-,LB,-,-,dead_cap,"$1,666",new-york-giants,-,2020
-,$334 ,0.00,-,Tenny Adewusi,-,-,S,-,-,dead_cap,$334,new-york-giants,-,2020
-,$334 ,0.00,-,Ryan Anderson,-,-,P,-,-,dead_cap,$334,new-york-giants,-,2020
"$4,975,000","$8,095,237 ",7.43,"$1,025,000",Dewayne Robertson,"$1,666,666",-,DT,-,"$1,025,000",active,"$428,571",new-york-jets,-,2007
"$2,000,000","$7,000,000 ",6.42,"$2,000,000",Chad Pennington,-,-,QB,-,"$2,000,000",active,"$3,000,000",new-york-jets,-,2007
"$4,500,000","$6,733,333 ",6.18,-,Shaun Ellis,"$1,400,000",-,DE,-,-,active,"$833,333",new-york-jets,-,2007
"$900,000","$4,500,000 ",4.13,"$2,000,000",Thomas Jones,-,-,RB,-,"$2,000,000",active,"$1,500,000",new-york-jets,"$100,000",2007
"$3,600,000","$4,442,000 ",4.08,-,David Barrett,-,-,CB,"$92,000",-,active,"$750,000",new-york-jets,-,2007
"$360,000","$3,975,000 ",3.65,"$1,037,500",D'Brickashaw Ferguson,"$2,577,500",-,LT,-,"$1,037,500",active,-,new-york-jets,-,2007
"$1,500,000","$3,200,000 ",2.94,-,Bryan Thomas,-,-,LB,-,-,active,"$1,600,000",new-york-jets,"$100,000",2007
"$750,000","$2,257,500 ",2.07,-,Jonathan Vilma,"$1,507,500",-,ILB,-,-,active,-,new-york-jets,-,2007
"$1,800,000","$2,066,667 ",1.90,-,Brandon Moore,-,-,G,-,-,active,"$66,667",new-york-jets,-,2007
"$1,566,500","$1,966,500 ",1.80,-,Chris Baker,-,-,TE,-,-,active,"$250,000",new-york-jets,-,2007
"$360,000","$1,673,000 ",1.53,-,Nick Mangold,"$682,500","$430,500",C,-,-,active,"$200,000",new-york-jets,-,2007
"$285,000","$1,401,916 ",1.29,"$333,500",Darrelle Revis,-,-,CB,-,"$333,500",active,"$783,416",new-york-jets,-,2007
"$770,000","$1,120,000 ",1.03,-,Anthony Clement,-,-,T,-,-,active,"$300,000",new-york-jets,"$50,000",2007
"$595,000","$899,000 ",0.82,-,Victor Hobson,-,-,LB,-,-,active,"$304,000",new-york-jets,-,2007
"$850,000","$891,250 ",0.82,-,Erik Coleman,-,-,S,-,-,active,"$41,250",new-york-jets,-,2007
