index,base_salary,bonus_total,name,position,roster_status,team,total_money,year
370,1260000,0,Rashad Johnson,FS,active,arizona-cardinals,1260000,2012
371,1260000,0,Greg Toler,CB,active,arizona-cardinals,1260000,2012
372,1000000,250000,Jay Feely,K,active,arizona-cardinals,1250000,2012
373,556261,585442,Ryan Williams,RB,active,arizona-cardinals,1141703,2012
374,1000000,91666,Mike Leach,LS,active,arizona-cardinals,1091666,2012
375,934375,100000,Todd Heap,TE,active,arizona-cardinals,1034375,2012
376,825000,200000,Michael Adams,S,active,arizona-cardinals,1025000,2012
377,825000,200000,Nick Eason,DE,active,arizona-cardinals,1025000,2012
378,915000,0,James Sanders,S,active,arizona-cardinals,915000,2012
379,825000,75000,Dave Zastudil,P,active,arizona-cardinals,900000,2012
380,615000,217500,Reggie Walker,ILB,active,arizona-cardinals,832500,2012
381,540000,181050,Andre Roberts,WR,active,arizona-cardinals,721050,2012
382,700000,0,Quentin Groves,OLB,active,arizona-cardinals,700000,2012
383,485000,196023,Robert Housler,TE,active,arizona-cardinals,681023,2012
384,540000,107125,O'Brien Schofield,OLB,active,arizona-cardinals,647125,2012
385,615000,0,Kory Sperry,TE,active,arizona-cardinals,615000,2012
386,540000,45412,John Skelton,QB,active,arizona-cardinals,585412,2012
387,465000,118607,Sam Acho,OLB,active,arizona-cardinals,583607,2012
388,540000,12250,Jim Dray,TE,active,arizona-cardinals,552250,2012
389,925000,0,Vonnie Holliday,DT,active,arizona-cardinals,925000,2012
390,700000,0,D'Anthony Batiste,G,active,arizona-cardinals,700000,2012
391,540000,0,Stephen Williams,WR,active,arizona-cardinals,540000,2012
392,615000,0,Mike Gibson,C,active,arizona-cardinals,615000,2012
393,465000,51725,Anthony Sherman,FB,active,arizona-cardinals,516725,2012
394,390000,110845,Bobby Massie,RT,active,arizona-cardinals,500845,2012
395,465000,25966,David Carter,DT,active,arizona-cardinals,490966,2012
396,540000,0,Rich Ohrnberger,C,active,arizona-cardinals,540000,2012
397,465000,0,Marshay Green,CB,active,arizona-cardinals,465000,2012
398,465000,0,Javarris James,RB,active,arizona-cardinals,465000,2012
399,465000,0,Ricky Lumpkin,DT,active,arizona-cardinals,465000,2012
400,465000,0,Alfonso Smith,RB,active,arizona-cardinals,465000,2012
401,390000,47900,Senio Kelemete,G,active,arizona-cardinals,437900,2012
402,700000,0,Pat McQuistan,RT,active,arizona-cardinals,700000,2012
403,390000,28556,Justin Bethel,CB,active,arizona-cardinals,418556,2012
404,390000,26327,Ryan Lindley,QB,active,arizona-cardinals,416327,2012
405,390000,14856,Nate Potter,LT,active,arizona-cardinals,404856,2012
406,390000,2166,Laron Byrd,WR,active,arizona-cardinals,392166,2012
407,390000,1166,Gerell Robinson,WR,active,arizona-cardinals,391166,2012
408,390000,0,Blake DeChristopher,G,active,arizona-cardinals,390000,2012
409,390000,0,Zack Nash,OLB,active,arizona-cardinals,390000,2012
410,390000,0,Kerry Taylor,WR,active,arizona-cardinals,390000,2012
411,465000,0,Ronald Talley,DE,active,arizona-cardinals,465000,2012
412,615000,0,Brian Hoyer,QB,active,arizona-cardinals,615000,2012
413,45882,0,Jamell Fleming,S,active,arizona-cardinals,45882,2012
414,0,4785000,Levi Brown,LT,dead_cap,arizona-cardinals,4785000,2012
415,2120000,0,Dominique Rodgers-Cromartie,CB,dead_cap,arizona-cardinals,2120000,2012
416,1333334,0,Joey Porter,LB,dead_cap,arizona-cardinals,1333334,2012
417,1125000,0,Todd Heap,TE,dead_cap,arizona-cardinals,1125000,2012
418,366667,0,Jeremy Bridges,G,dead_cap,arizona-cardinals,366667,2012
419,350000,0,Chansi Stuckey,WR,dead_cap,arizona-cardinals,350000,2012
420,250000,0,Rex Hadnot,G,dead_cap,arizona-cardinals,250000,2012
421,125000,0,Reagan Maui'a,RB,dead_cap,arizona-cardinals,125000,2012
422,0,86841,Quan Sturdivant,ILB,dead_cap,arizona-cardinals,86841,2012
423,65000,0,Russ Hochstein,G,dead_cap,arizona-cardinals,65000,2012
424,0,11475,Demarco Sampson,WR,dead_cap,arizona-cardinals,11475,2012
425,4000,0,Sean Jeffcoat,WR,dead_cap,arizona-cardinals,4000,2012
426,0,2000,Ricky Lumpkin,DT,dead_cap,arizona-cardinals,2000,2012
427,2000,0,Andrew Rich,CB,dead_cap,arizona-cardinals,2000,2012
428,2000,0,Jake Vermiglio,G,dead_cap,arizona-cardinals,2000,2012
429,500,0,William Powell,RB,dead_cap,arizona-cardinals,500,2012
430,5000000,8250000,Larry Fitzgerald,WR,active,arizona-cardinals,13250000,2013
431,3000000,8250000,Calais Campbell,DE,active,arizona-cardinals,11250000,2013
432,4450000,6250000,Darnell Dockett,DE,active,arizona-cardinals,10700000,2013
433,3800000,3475000,Daryn Colledge,G,active,arizona-cardinals,7275000,2013
434,2050409,2975818,Patrick Peterson,CB,active,arizona-cardinals,5026227,2013
435,2000000,2000000,Carson Palmer,QB,active,arizona-cardinals,4000000,2013
436,2400000,1275000,Lyle Sendlein,C,active,arizona-cardinals,3675000,2013
437,1835294,1018750,Daryl Washington,ILB,active,arizona-cardinals,2854044,2013
438,405000,2240273,Jonathan Cooper,G,active,arizona-cardinals,2645273,2013
439,2000000,500000,Rashard Mendenhall,RB,active,arizona-cardinals,2500000,2013
440,843250,1423000,Michael Floyd,WR,active,arizona-cardinals,2266250,2013
441,1250000,1000000,Karlos Dansby,ILB,active,arizona-cardinals,2250000,2013
442,910000,2240000,Dan Williams,DT,active,arizona-cardinals,3150000,2013
443,1500000,550000,Jay Feely,K,active,arizona-cardinals,2050000,2013
444,1000000,1000000,Jerraud Powers,CB,active,arizona-cardinals,2000000,2013
445,840000,1160000,Eric Winston,RT,active,arizona-cardinals,2000000,2013
446,1000000,666667,Drew Stanton,QB,active,arizona-cardinals,1666667,2013
447,1000000,600000,John Abraham,OLB,active,arizona-cardinals,1600000,2013
448,1475000,100000,Dave Zastudil,P,active,arizona-cardinals,1575000,2013
449,1323000,181050,Andre Roberts,WR,active,arizona-cardinals,1504050,2013
450,900000,600000,Antoine Cason,CB,active,arizona-cardinals,1500000,2013
451,780221,585442,Ryan Williams,RB,active,arizona-cardinals,1365663,2013
452,1050000,250000,Jasper Brinkley,ILB,active,arizona-cardinals,1300000,2013
453,715000,450000,Lorenzo Alexander,OLB,active,arizona-cardinals,1165000,2013
454,800000,333333,Rashad Johnson,FS,active,arizona-cardinals,1133333,2013
455,1000000,91666,Mike Leach,LS,active,arizona-cardinals,1091666,2013
456,850000,150000,Matt Shaughnessy,DE,active,arizona-cardinals,1000000,2013
457,620000,196023,Robert Housler,TE,active,arizona-cardinals,816023,2013
458,405000,393236,Kevin Minter,ILB,active,arizona-cardinals,798236,2013
459,715000,0,Mike Gibson,C,active,arizona-cardinals,715000,2013
460,715000,0,Kory Sperry,TE,active,arizona-cardinals,715000,2013
461,630000,50000,Paul Fanaika,G,active,arizona-cardinals,680000,2013
462,555000,118607,Sam Acho,OLB,active,arizona-cardinals,673607,2013
463,630000,15000,Javier Arenas,CB,active,arizona-cardinals,645000,2013
464,630000,12250,Jim Dray,TE,active,arizona-cardinals,642250,2013
465,840000,65000,Yeremiah Bell,S,active,arizona-cardinals,905000,2013
466,840000,65000,Frostee Rucker,DT,active,arizona-cardinals,905000,2013
467,480000,110845,Bobby Massie,RT,active,arizona-cardinals,590845,2013
468,405000,165625,Tyrann Mathieu,FS,active,arizona-cardinals,570625,2013
469,555000,0,Alfonso Smith,RB,active,arizona-cardinals,555000,2013
470,555000,0,Ronald Talley,DE,active,arizona-cardinals,555000,2013
471,405000,108716,Earl Watford,RT,active,arizona-cardinals,513716,2013
472,480000,28556,Justin Bethel,CB,active,arizona-cardinals,508556,2013
473,480000,26327,Ryan Lindley,QB,active,arizona-cardinals,506327,2013
474,480000,14856,Nate Potter,LT,active,arizona-cardinals,494856,2013
475,630000,0,Marcus Benard,OLB,active,arizona-cardinals,630000,2013
476,480000,0,Bradley Sowell,LT,active,arizona-cardinals,480000,2013
477,480000,0,Alameda Ta'amu,DT,active,arizona-cardinals,480000,2013
478,405000,50125,Stepfan Taylor,RB,active,arizona-cardinals,455125,2013
479,405000,25966,Andre Ellington,RB,active,arizona-cardinals,430966,2013
480,405000,3366,Tony Jefferson,SS,active,arizona-cardinals,408366,2013
481,405000,3000,Jaron Brown,WR,active,arizona-cardinals,408000,2013
482,288000,118607,Alex Okafor,DE,active,arizona-cardinals,406607,2013
483,405000,0,Brittan Golden,WR,active,arizona-cardinals,405000,2013
484,480000,0,Dontay Moch,DE,active,arizona-cardinals,480000,2013
485,303000,2166,Laron Byrd,WR,active,arizona-cardinals,305166,2013
486,630000,0,Jake Ballard,TE,active,arizona-cardinals,630000,2013
487,630000,0,Bryan McCann,CB,active,arizona-cardinals,630000,2013
488,480000,0,Teddy Williams,CB,active,arizona-cardinals,480000,2013
489,555000,0,Curtis Taylor,S,active,arizona-cardinals,555000,2013
490,1500000,383334,Jeff King,TE,injured_reserve,arizona-cardinals,1883334,2013
491,405000,0,Everrette Thompson,DT,injured_reserve,arizona-cardinals,405000,2013
492,24000,0,JoJo Dickson,ILB,practice_squad,arizona-cardinals,24000,2013
493,18000,0,Brittan Golden,WR,practice_squad,arizona-cardinals,18000,2013
494,6000000,0,Kevin Kolb,QB,dead_cap,arizona-cardinals,6000000,2013
495,1367647,2171397,Levi Brown,LT,dead_cap,arizona-cardinals,3539044,2013
496,3000000,0,Stewart Bradley,ILB,dead_cap,arizona-cardinals,3000000,2013
497,1925000,0,Adrian Wilson,S,dead_cap,arizona-cardinals,1925000,2013
498,1000000,0,Adam Snyder,G,dead_cap,arizona-cardinals,1000000,2013
499,0,1525000,Beanie Wells,RB,dead_cap,arizona-cardinals,1525000,2013
500,250000,0,Early Doucet,WR,dead_cap,arizona-cardinals,250000,2013
501,250000,0,William Gay,CB,dead_cap,arizona-cardinals,250000,2013
502,229474,0,D.C. Jefferson,TE,dead_cap,arizona-cardinals,229474,2013
503,217500,0,Reggie Walker,ILB,dead_cap,arizona-cardinals,217500,2013
504,146517,0,Jamell Fleming,S,dead_cap,arizona-cardinals,146517,2013
505,125296,0,Kerry Taylor,WR,dead_cap,arizona-cardinals,125296,2013
506,113794,0,Kenny Demens,ILB,dead_cap,arizona-cardinals,113794,2013
507,107125,0,O'Brien Schofield,OLB,dead_cap,arizona-cardinals,107125,2013
508,103450,0,Anthony Sherman,FB,dead_cap,arizona-cardinals,103450,2013
509,88765,0,Vic So'oto,OLB,dead_cap,arizona-cardinals,88765,2013
510,84000,0,Curtis Taylor,S,dead_cap,arizona-cardinals,84000,2013
511,47900,0,Senio Kelemete,G,dead_cap,arizona-cardinals,47900,2013
512,45412,0,John Skelton,QB,dead_cap,arizona-cardinals,45412,2013
513,36000,0,Orie Lemon,ILB,dead_cap,arizona-cardinals,36000,2013
514,28947,0,Ryan Swope,WR,dead_cap,arizona-cardinals,28947,2013
515,0,25966,David Carter,DT,dead_cap,arizona-cardinals,25966,2013
516,24000,0,Zack Nash,OLB,dead_cap,arizona-cardinals,24000,2013
517,0,22950,Demarco Sampson,WR,dead_cap,arizona-cardinals,22950,2013
518,18000,0,Dontay Moch,DE,dead_cap,arizona-cardinals,18000,2013
519,15058,0,Devon Wylie,WR,dead_cap,arizona-cardinals,15058,2013
520,12000,0,Sam McGuffie,WR,dead_cap,arizona-cardinals,12000,2013
521,12000,0,Bruce Taylor,ILB,dead_cap,arizona-cardinals,12000,2013
522,7666,0,Dan Buckner,WR,dead_cap,arizona-cardinals,7666,2013
523,4000,0,Jamaal Johnson-Webb,LT,dead_cap,arizona-cardinals,4000,2013
524,2000,0,Padric Scott,DT,dead_cap,arizona-cardinals,2000,2013
525,0,1000,Javone Lawson,WR,dead_cap,arizona-cardinals,1000,2013
526,1000,0,Joe Caprioglio,RT,dead_cap,arizona-cardinals,1000,2013
527,667,0,Michael Rios,WR,dead_cap,arizona-cardinals,667,2013
528,666,0,Javon Harris,S,dead_cap,arizona-cardinals,666,2013
529,666,0,Josh Hill,S,dead_cap,arizona-cardinals,666,2013
530,666,0,Korey Jones,ILB,dead_cap,arizona-cardinals,666,2013
531,333,0,Ronnie Yell,CB,dead_cap,arizona-cardinals,333,2013
532,9000000,4000000,Carson Palmer,QB,active,arizona-cardinals,13000000,2014
533,5500000,8250000,Calais Campbell,DE,active,arizona-cardinals,13750000,2014
534,1000000,10600000,Larry Fitzgerald,WR,active,arizona-cardinals,11600000,2014
535,888114,6049018,Patrick Peterson,CB,active,arizona-cardinals,6937132,2014
536,3750000,1000000,Jerraud Powers,CB,active,arizona-cardinals,4750000,2014
537,2850000,1275000,Lyle Sendlein,C,active,arizona-cardinals,4125000,2014
538,2250000,1750000,Antonio Cromartie,CB,active,arizona-cardinals,4000000,2014
539,495000,2811591,Jonathan Cooper,G,active,arizona-cardinals,3306591,2014
540,1296500,1423000,Michael Floyd,WR,active,arizona-cardinals,2719500,2014
541,1750000,916666,Drew Stanton,QB,active,arizona-cardinals,2666666,2014
542,1250000,1250000,Jared Veldheer,RT,active,arizona-cardinals,2500000,2014
543,1000000,1250000,Ted Ginn Jr.,WR,active,arizona-cardinals,2250000,2014
544,990000,2240000,Dan Williams,DT,active,arizona-cardinals,3230000,2014
545,1650000,483333,Rashad Johnson,FS,active,arizona-cardinals,2133333,2014
546,800000,825000,Matt Shaughnessy,DE,active,arizona-cardinals,1625000,2014
547,1406000,196023,Robert Housler,TE,active,arizona-cardinals,1602023,2014
548,1431000,118607,Sam Acho,OLB,active,arizona-cardinals,1549607,2014
549,855000,600000,Lorenzo Alexander,OLB,active,arizona-cardinals,1455000,2014
550,800000,637500,John Carlson,TE,active,arizona-cardinals,1437500,2014
551,420000,981673,Deone Bucannon,ILB,active,arizona-cardinals,1401673,2014
552,1000000,91668,Mike Leach,LS,active,arizona-cardinals,1091668,2014
553,730000,335000,Ted Larsen,G,active,arizona-cardinals,1065000,2014
554,604559,393236,Kevin Minter,ILB,active,arizona-cardinals,997795,2014
555,955000,0,Tommy Kelly,DT,active,arizona-cardinals,955000,2014
556,855000,72500,Frostee Rucker,DT,active,arizona-cardinals,927500,2014
557,730000,50000,Paul Fanaika,G,active,arizona-cardinals,780000,2014
558,420000,311509,Troy Niklas,TE,active,arizona-cardinals,731509,2014
559,495000,218281,Tyrann Mathieu,FS,active,arizona-cardinals,713281,2014
560,570000,110845,Bobby Massie,RT,active,arizona-cardinals,680845,2014
561,495000,118607,Alex Okafor,DE,active,arizona-cardinals,613607,2014
562,495000,108716,Earl Watford,RT,active,arizona-cardinals,603716,2014
563,570000,28556,Justin Bethel,CB,active,arizona-cardinals,598556,2014
564,955000,0,Larry Foote,ILB,active,arizona-cardinals,955000,2014
565,570000,0,Bradley Sowell,LT,active,arizona-cardinals,570000,2014
566,570000,0,Alameda Ta'amu,DT,active,arizona-cardinals,570000,2014
567,420000,141890,Kareem Martin,OLB,active,arizona-cardinals,561890,2014
568,420000,135725,John Brown,WR,active,arizona-cardinals,555725,2014
569,495000,50125,Stepfan Taylor,RB,active,arizona-cardinals,545125,2014
570,420000,108023,Logan Thomas,TE,active,arizona-cardinals,528023,2014
571,495000,25966,Andre Ellington,RB,active,arizona-cardinals,520966,2014
572,495000,3366,Tony Jefferson,SS,active,arizona-cardinals,498366,2014
573,495000,3000,Jaron Brown,WR,active,arizona-cardinals,498000,2014
574,495000,0,Kenny Demens,ILB,active,arizona-cardinals,495000,2014
575,495000,0,Robert Hughes,RB,active,arizona-cardinals,495000,2014
576,406235,46685,Ed Stinson,DE,active,arizona-cardinals,452920,2014
577,420000,500,Chandler Catanzaro,K,active,arizona-cardinals,420500,2014
578,420000,0,Glenn Carson,ILB,active,arizona-cardinals,420000,2014
579,420000,0,Darren Fells,TE,active,arizona-cardinals,420000,2014
580,730000,0,Marcus Benard,OLB,active,arizona-cardinals,730000,2014
581,495000,0,Drew Butler,P,active,arizona-cardinals,495000,2014
582,420000,0,Marion Grice,RB,active,arizona-cardinals,420000,2014
583,570000,0,Ryan Lindley,QB,active,arizona-cardinals,570000,2014
584,420000,0,Josh Mauro,DT,active,arizona-cardinals,420000,2014
585,730000,0,Chris Clemons,FS,active,arizona-cardinals,730000,2014
586,420000,0,Anthony Steen,G,active,arizona-cardinals,420000,2014
587,420000,0,Kerwynn Williams,RB,active,arizona-cardinals,420000,2014
588,495000,0,Brittan Golden,WR,active,arizona-cardinals,495000,2014
589,5500000,6250000,Darnell Dockett,DE,injured_reserve,arizona-cardinals,11750000,2014
590,3000000,925000,John Abraham,OLB,injured_reserve,arizona-cardinals,3925000,2014
591,955000,297500,Dave Zastudil,P,injured_reserve,arizona-cardinals,1252500,2014
592,303000,0,Eddie Whitley,S,injured_reserve,arizona-cardinals,303000,2014
593,730000,65000,Jonathan Dwyer,RB,non_fb_injury,arizona-cardinals,795000,2014
594,107100,0,Jimmy LeGree,CB,practice_squad,arizona-cardinals,107100,2014
595,69300,0,Ross Weaver,FS,practice_squad,arizona-cardinals,69300,2014
596,44100,0,Darren Woodard,CB,practice_squad,arizona-cardinals,44100,2014
597,25200,0,Kelvin Palmer,RT,practice_squad,arizona-cardinals,25200,2014
598,25200,0,Ryan Spadola,WR,practice_squad,arizona-cardinals,25200,2014
599,18900,0,John Fullington,G,practice_squad,arizona-cardinals,18900,2014
600,18900,0,Travis Harvey,WR,practice_squad,arizona-cardinals,18900,2014
601,12600,0,Zach Bauman,RB,practice_squad,arizona-cardinals,12600,2014
602,12600,0,Jeff Mathews,QB,practice_squad,arizona-cardinals,12600,2014
603,0,6514191,Levi Brown,LT,dead_cap,arizona-cardinals,6514191,2014
604,3000000,0,Adam Snyder,G,dead_cap,arizona-cardinals,3000000,2014
605,2275000,0,Daryn Colledge,G,dead_cap,arizona-cardinals,2275000,2014
606,535442,0,Ryan Williams,RB,dead_cap,arizona-cardinals,535442,2014
607,417353,0,Thomas Keiser,OLB,dead_cap,arizona-cardinals,417353,2014
608,335294,0,Desmond Bishop,OLB,dead_cap,arizona-cardinals,335294,2014
609,293034,0,Jamell Fleming,S,dead_cap,arizona-cardinals,293034,2014
610,200000,0,Jasper Brinkley,ILB,dead_cap,arizona-cardinals,200000,2014
611,179735,0,Bruce Gaston,DT,dead_cap,arizona-cardinals,179735,2014
612,168124,0,Kerwynn Williams,RB,dead_cap,arizona-cardinals,168124,2014
613,161029,0,Victor Butler,OLB,dead_cap,arizona-cardinals,161029,2014
614,134118,10000,Marcus Benard,OLB,dead_cap,arizona-cardinals,144118,2014
615,125735,0,Jalen Parmele,RB,dead_cap,arizona-cardinals,125735,2014
616,107100,0,Andre Hardy,TE,dead_cap,arizona-cardinals,107100,2014
617,100588,0,Matthew Mulligan,TE,dead_cap,arizona-cardinals,100588,2014
618,99953,0,Drew Butler,P,dead_cap,arizona-cardinals,99953,2014
619,95580,0,Senio Kelemete,G,dead_cap,arizona-cardinals,95580,2014
620,94500,0,Brittan Golden,WR,dead_cap,arizona-cardinals,94500,2014
621,86841,0,Ryan Swope,WR,dead_cap,arizona-cardinals,86841,2014
622,81900,4000,Anthony Steen,G,dead_cap,arizona-cardinals,85900,2014
623,75600,0,Kelvin Palmer,RT,dead_cap,arizona-cardinals,75600,2014
624,67059,0,Michael Bush,RB,dead_cap,arizona-cardinals,67059,2014
625,0,65000,Jake Ballard,TE,dead_cap,arizona-cardinals,65000,2014
626,50400,0,Anthony Gaitor,CB,dead_cap,arizona-cardinals,50400,2014
627,45186,0,D.C. Jefferson,TE,dead_cap,arizona-cardinals,45186,2014
628,37800,3000,Jonathan Brown,OLB,dead_cap,arizona-cardinals,40800,2014
629,37800,0,Kaelin Burnett,OLB,dead_cap,arizona-cardinals,37800,2014
630,37800,0,Solomon Patton,WR,dead_cap,arizona-cardinals,37800,2014
631,0,26327,Ryan Lindley,QB,dead_cap,arizona-cardinals,26327,2014
632,0,25968,David Carter,DT,dead_cap,arizona-cardinals,25968,2014
633,0,25947,Walter Powell,WR,dead_cap,arizona-cardinals,25947,2014
634,25200,0,Jalen Saunders,WR,dead_cap,arizona-cardinals,25200,2014
635,25200,0,Christian Tupou,DT,dead_cap,arizona-cardinals,25200,2014
636,18900,0,Teddy Williams,CB,dead_cap,arizona-cardinals,18900,2014
637,18900,0,Kion Wilson,ILB,dead_cap,arizona-cardinals,18900,2014
638,0,14856,Nate Potter,LT,dead_cap,arizona-cardinals,14856,2014
